TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
211	ADI-M	Geodetic	ADI-M	MGRS			-31.633251	4.054464		31JFR0000000000			31JEQ9999999999																								Warning-Different
212	ADI-M	Geodetic	ADI-M	MGRS			-31.620192	5.108472		31JGR0000000000			31JGR0000000000																								Warning-Equivalent
213	ADI-M	Geodetic	ADI-M	MGRS			-31.598453	6.161565		32JKA3067400842			32JKA3067300842																								Warning-Equivalent
214	ADI-M	Geodetic	ADI-M	MGRS			-31.568054	7.213298		32JLA3043206324			32JLA3043206324																								Warning-Equivalent
215	ADI-M	Geodetic	ADI-M	MGRS			-27.066770	-1.031943		30JXF9517404885			30JXF9517304885																								Warning-Equivalent
216	ADI-M	Geodetic	ADI-M	MGRS			-27.092062	-0.025283		30JYF9498300120			30JYF9498300120																								Warning-Equivalent
217	ADI-M	Geodetic	ADI-M	MGRS			-27.110160	0.982514		31JCA0000000000			31JCA0000000000																								Warning-Equivalent
218	ADI-M	Geodetic	ADI-M	MGRS			-27.121028	1.991067		31JDA0000000000			31JCA9999900000																								Warning-Different
219	ADI-M	Geodetic	ADI-M	MGRS			-27.124652	3.000000		31JEA0000000000			31JEA0000000000																								Warning-Equivalent
220	ADI-M	Geodetic	ADI-M	MGRS			-27.121028	4.008933		31JFA0000000000			31JFA0000000000																								Warning-Equivalent
221	ADI-M	Geodetic	ADI-M	MGRS			-27.110160	5.017486		31JGA0000000000			31JFA9999900000																								Warning-Different
222	ADI-M	Geodetic	ADI-M	MGRS			-27.092062	6.025283		32JKF0501700120			32JKF0501600120																								Warning-Equivalent
223	ADI-M	Geodetic	ADI-M	MGRS			-27.066770	7.031943		32JLF0482604885			32JLF0482604885																								Warning-Equivalent
224	ADI-M	Geodetic	ADI-M	MGRS			-22.561653	-0.888467		30KYL1712603678			30KYL1712603678																								Warning-Equivalent
225	ADI-M	Geodetic	ADI-M	MGRS			-22.582241	0.082517		31KBF0000000000			31KAE9999999999																								Warning-Different
226	ADI-M	Geodetic	ADI-M	MGRS			-22.596964	1.054473		31KCF0000000000			31KBF9999900000																								Warning-Different
227	ADI-M	Geodetic	ADI-M	MGRS			-22.605806	2.027075		31KDF0000000000			31KDF0000000000																								Warning-Equivalent
228	ADI-M	Geodetic	ADI-M	MGRS			-22.608755	3.000000		31KEF0000000000			31KEF0000000000																								Warning-Equivalent
229	ADI-M	Geodetic	ADI-M	MGRS			-22.605806	3.972925		31KFF0000000000			31KEF9999900000																								Warning-Different
230	ADI-M	Geodetic	ADI-M	MGRS			-22.596964	4.945527		31KGF0000000000			31KGF0000000000																								Warning-Equivalent
231	ADI-M	Geodetic	ADI-M	MGRS			-22.582241	5.917483		31KHF0000000000			31KHE0000099999																								Warning-Different
232	ADI-M	Geodetic	ADI-M	MGRS			-22.561653	6.888467		32KKL8287403678			32KKL8287303678																								Warning-Equivalent
233	ADI-M	Geodetic	ADI-M	MGRS			-18.053303	-0.777304		30KYR3528302676			30KYR3528302676																								Warning-Equivalent
234	ADI-M	Geodetic	ADI-M	MGRS			-18.069467	0.166031		31KBL0000000000			31KAL9999900000																								Warning-Different
235	ADI-M	Geodetic	ADI-M	MGRS			-18.081025	1.110216		31KCL0000000000			31KCL0000000000																								Warning-Equivalent
236	ADI-M	Geodetic	ADI-M	MGRS			-18.087966	2.054966		31KDL0000000000			31KCL9999900000																								Warning-Different
237	ADI-M	Geodetic	ADI-M	MGRS			-18.090281	3.000000		31KEL0000000000			31KEK0000099999																								Warning-Different
238	ADI-M	Geodetic	ADI-M	MGRS			-18.087966	3.945034		31KFL0000000000			31KFL0000000000																								Warning-Equivalent
239	ADI-M	Geodetic	ADI-M	MGRS			-18.081025	4.889784		31KGL0000000000			31KFL9999900000																								Warning-Different
240	ADI-M	Geodetic	ADI-M	MGRS			-18.069467	5.833969		31KHL0000000000			31KHL0000000000																								Warning-Equivalent
241	ADI-M	Geodetic	ADI-M	MGRS			-18.053303	6.777304		32KKR6471702676			32KKR6471602676																								Warning-Equivalent
242	ADI-M	Geodetic	ADI-M	MGRS			-13.542324	-0.694445		30LYA4952901847			30LYA4952901847																								Warning-Equivalent
243	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	0.228272		31LBR0000000000			31LAR9999900000																								Warning-Different
244	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	1.151756		31LCR0000000000			31LBR9999900000																								Warning-Different
245	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	2.075751		31LDR0000000000			31LDQ0000099999																								Warning-Different
246	ADI-M	Geodetic	ADI-M	MGRS			-13.569662	3.000000		31LER0000000000			31LER0000000000																								Warning-Equivalent
247	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	3.924249		31LFR0000000000			31LEQ9999999999																								Warning-Different
248	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	4.848244		31LGR0000000000			31LGR0000000000																								Warning-Equivalent
249	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	5.771728		31LHR0000000000			31LHR0000000000																								Warning-Equivalent
250	ADI-M	Geodetic	ADI-M	MGRS			-13.542324	6.694445		32LKA5047101847			32LKA5047001847																								Warning-Equivalent
251	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	-0.637093		30LYF5977101153			30LYF5977001153																								Warning-Equivalent
252	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	0.271353		31LBA0000000000			31LBA0000000000																								Warning-Equivalent
253	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	1.180508		31LCA0000000000			31LCV0000099999																								Warning-Different
254	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	2.090136		31LDA0000000000			31LDV0000099999																								Warning-Different
255	ADI-M	Geodetic	ADI-M	MGRS			-9.047385	3.000000		31LEA0000000000			31LEA0000000000																								Warning-Equivalent
256	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	3.909864		31LFA0000000000			31LEV9999999999																								Warning-Different
257	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	4.819492		31LGA0000000000			31LFV9999999999																								Warning-Different
258	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	5.728647		31LHA0000000000			31LGA9999900000																								Warning-Different
259	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	6.637093		32LKF4022901153			32LKF4022901153																								Warning-Equivalent
260	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	-0.603386		30MYL6594300553			30MYL6594200553																								Warning-Equivalent
261	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	0.296671		31MBF0000000000			31MAE9999999999																								Warning-Different
262	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	1.197404		31MCF0000000000			31MBE9999999999																								Warning-Different
263	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	2.098589		31MDF0000000000			31MCF9999900000																								Warning-Different
264	ADI-M	Geodetic	ADI-M	MGRS			-4.523979	3.000000		31MEF0000000000			31MEE0000099999																								Warning-Different
265	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	3.901411		31MFF0000000000			31MFF0000000000																								Warning-Equivalent
266	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	4.802596		31MGF0000000000			31MGE0000099999																								Warning-Different
267	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	5.703329		31MHF0000000000			31MHE0000099999																								Warning-Different
268	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	6.603386		32MKL3405700553			32MKL3405700553																								Warning-Equivalent
269	ADI-M	Geodetic	ADI-M	MGRS			0.000000	-0.592263		30NYR6800500000			30NYR6800400000																								Warning-Equivalent
270	ADI-M	Geodetic	ADI-M	MGRS			0.000000	0.305024		31NBL0000000000			31NAL9999900000																								Warning-Different
271	ADI-M	Geodetic	ADI-M	MGRS			0.000000	1.202979		31NCL0000000000			31NCL0000000000																								Warning-Equivalent
272	ADI-M	Geodetic	ADI-M	MGRS			0.000000	2.101378		31NDL0000000000			31NCL9999900000																								Warning-Different
273	ADI-M	Geodetic	ADI-M	MGRS			0.000000	3.000000		31NEL0000000000			31NEL0000000000																								Warning-Equivalent
274	ADI-M	Geodetic	ADI-M	MGRS			0.000000	3.898622		31NFL0000000000			31NFL0000000000																								Warning-Equivalent
275	ADI-M	Geodetic	ADI-M	MGRS			0.000000	4.797021		31NGL0000000000			31NFL9999900000																								Warning-Different
276	ADI-M	Geodetic	ADI-M	MGRS			0.000000	5.694976		31NHL0000000000			31NHL0000000000																								Warning-Equivalent
277	ADI-M	Geodetic	ADI-M	MGRS			0.000000	6.592263		32NKR3199500000			32NKR3199500000																								Warning-Equivalent
278	ADI-M	Geodetic	ADI-M	MGRS			0.000000	5.407737		31NGL6800500000			31NGL6800400000																								Warning-Equivalent
279	ADI-M	Geodetic	ADI-M	MGRS			0.000000	6.305024		32NKR0000000000			32NJR9999900000																								Warning-Different
280	ADI-M	Geodetic	ADI-M	MGRS			0.000000	7.202979		32NLR0000000000			32NLR0000000000																								Warning-Equivalent
281	ADI-M	Geodetic	ADI-M	MGRS			0.000000	8.101378		32NMR0000000000			32NLR9999900000																								Warning-Different
282	ADI-M	Geodetic	ADI-M	MGRS			0.000000	9.000000		32NNR0000000000			32NNR0000000000																								Warning-Equivalent
283	ADI-M	Geodetic	ADI-M	MGRS			0.000000	9.898622		32NPR0000000000			32NPR0000000000																								Warning-Equivalent
284	ADI-M	Geodetic	ADI-M	MGRS			0.000000	10.797021		32NQR0000000000			32NPR9999900000																								Warning-Different
285	ADI-M	Geodetic	ADI-M	MGRS			0.000000	11.694976		32NRR0000000000			32NRR0000000000																								Warning-Equivalent
286	ADI-M	Geodetic	ADI-M	MGRS			0.000000	12.592263		33NTL3199500000			33NTL3199500000																								Warning-Equivalent
287	ADI-M	Geodetic	ADI-M	MGRS			4.515012	5.396614		31NGQ6594399447			31NGQ6594299446																								Warning-Equivalent
288	ADI-M	Geodetic	ADI-M	MGRS			4.518931	6.296671		32NKA0000000000			32NJA9999900000																								Warning-Different
289	ADI-M	Geodetic	ADI-M	MGRS			4.521734	7.197404		32NLA0000000000			32NKA9999900000																								Warning-Different
290	ADI-M	Geodetic	ADI-M	MGRS			4.523417	8.098589		32NMA0000000000			32NLV9999999999																								Warning-Different
291	ADI-M	Geodetic	ADI-M	MGRS			4.523979	9.000000		32NNA0000000000			32NNA0000000000																								Warning-Equivalent
292	ADI-M	Geodetic	ADI-M	MGRS			4.523417	9.901411		32NPA0000000000			32NPV0000099999																								Warning-Different
293	ADI-M	Geodetic	ADI-M	MGRS			4.521734	10.802596		32NQA0000000000			32NQA0000000000																								Warning-Equivalent
294	ADI-M	Geodetic	ADI-M	MGRS			4.518931	11.703329		32NRA0000000000			32NRA0000000000																								Warning-Equivalent
295	ADI-M	Geodetic	ADI-M	MGRS			4.515012	12.603386		33NTQ3405799447			33NTQ3405799446																								Warning-Equivalent
296	ADI-M	Geodetic	ADI-M	MGRS			9.029347	5.362907		31PGV5977198847			31PGV5977098846																								Warning-Equivalent
297	ADI-M	Geodetic	ADI-M	MGRS			9.037229	6.271353		32PKF0000000000			32PKE0000099999																								Warning-Different
298	ADI-M	Geodetic	ADI-M	MGRS			9.042869	7.180508		32PLF0000000000			32PLF0000000000																								Warning-Equivalent
299	ADI-M	Geodetic	ADI-M	MGRS			9.046256	8.090136		32PMF0000000000			32PMF0000000000																								Warning-Equivalent
300	ADI-M	Geodetic	ADI-M	MGRS			9.047385	9.000000		32PNF0000000000			32PNE0000099999																								Warning-Different
301	ADI-M	Geodetic	ADI-M	MGRS			9.046256	9.909864		32PPF0000000000			32PNF9999900000																								Warning-Different
302	ADI-M	Geodetic	ADI-M	MGRS			9.042869	10.819492		32PQF0000000000			32PPF9999900000																								Warning-Different
303	ADI-M	Geodetic	ADI-M	MGRS			9.037229	11.728647		32PRF0000000000			32PQE9999999999																								Warning-Different
304	ADI-M	Geodetic	ADI-M	MGRS			9.029347	12.637093		33PTV4022998847			33PTV4022998846																								Warning-Equivalent
305	ADI-M	Geodetic	ADI-M	MGRS			13.542324	5.305555		31PGE4952998153			31PGE4952998152																								Warning-Equivalent
306	ADI-M	Geodetic	ADI-M	MGRS			13.554274	6.228272		32PKL0000000000			32PJK9999999999																								Warning-Different
307	ADI-M	Geodetic	ADI-M	MGRS			13.562819	7.151756		32PLL0000000000			32PKK9999999999																								Warning-Different
308	ADI-M	Geodetic	ADI-M	MGRS			13.567951	8.075751		32PML0000000000			32PML0000000000																								Warning-Equivalent
309	ADI-M	Geodetic	ADI-M	MGRS			13.569662	9.000000		32PNL0000000000			32PNK0000099999																								Warning-Different
310	ADI-M	Geodetic	ADI-M	MGRS			13.567951	9.924249		32PPL0000000000			32PNL9999900000																								Warning-Different
311	ADI-M	Geodetic	ADI-M	MGRS			13.562819	10.848244		32PQL0000000000			32PQK0000099999																								Warning-Different
312	ADI-M	Geodetic	ADI-M	MGRS			13.554274	11.771728		32PRL0000000000			32PRK0000099999																								Warning-Different
313	ADI-M	Geodetic	ADI-M	MGRS			13.542324	12.694445		33PTE5047198153			33PTE5047098152																								Warning-Equivalent
314	ADI-M	Geodetic	ADI-M	MGRS			18.053303	5.222696		31QGK3528397324			31QGK3528397323																								Warning-Equivalent
315	ADI-M	Geodetic	ADI-M	MGRS			18.069467	6.166031		32QKR0000000000			32QJQ9999999999																								Warning-Different
316	ADI-M	Geodetic	ADI-M	MGRS			18.081025	7.110216		32QLR0000000000			32QLQ0000099999																								Warning-Different
317	ADI-M	Geodetic	ADI-M	MGRS			18.087966	8.054966		32QMR0000000000			32QLQ9999999999																								Warning-Different
318	ADI-M	Geodetic	ADI-M	MGRS			18.090281	9.000000		32QNR0000000000			32QNR0000000000																								Warning-Equivalent
319	ADI-M	Geodetic	ADI-M	MGRS			18.087966	9.945034		32QPR0000000000			32QPQ0000099999																								Warning-Different
320	ADI-M	Geodetic	ADI-M	MGRS			18.081025	10.889784		32QQR0000000000			32QPQ9999999999																								Warning-Different
321	ADI-M	Geodetic	ADI-M	MGRS			18.069467	11.833969		32QRR0000000000			32QRQ0000099999																								Warning-Different
322	ADI-M	Geodetic	ADI-M	MGRS			18.053303	12.777304		33QTK6471797324			33QTK6471697323																								Warning-Equivalent
323	ADI-M	Geodetic	ADI-M	MGRS			22.582241	6.082517		32QKA0000000000			32QJA9999900000																								Warning-Different
324	ADI-M	Geodetic	ADI-M	MGRS			22.596964	7.054473		32QLA0000000000			32QKV9999999999																								Warning-Different
325	ADI-M	Geodetic	ADI-M	MGRS			22.605806	8.027075		32QMA0000000000			32QMV0000099999																								Warning-Different
326	ADI-M	Geodetic	ADI-M	MGRS			22.608755	9.000000		32QNA0000000000			32QNV0000099999																								Warning-Different
327	ADI-M	Geodetic	ADI-M	MGRS			22.605806	9.972925		32QPA0000000000			32QNV9999999999																								Warning-Different
328	ADI-M	Geodetic	ADI-M	MGRS			22.596964	10.945527		32QQA0000000000			32QQV0000099999																								Warning-Different
329	ADI-M	Geodetic	ADI-M	MGRS			22.582241	11.917483		32QRA0000000000			32QRA0000000000																								Warning-Equivalent
330	ADI-M	Geodetic	ADI-M	MGRS			27.092062	5.974717		31RGV9498399880			31RGV9498399879																								Warning-Equivalent
331	ADI-M	Geodetic	ADI-M	MGRS			27.110160	6.982514		32RLF0000000000			32RLE0000099999																								Warning-Different
332	ADI-M	Geodetic	ADI-M	MGRS			27.121028	7.991067		32RMF0000000000			32RLE9999999999																								Warning-Different
333	ADI-M	Geodetic	ADI-M	MGRS			27.124652	9.000000		32RNF0000000000			32RNE0000099999																								Warning-Different
334	ADI-M	Geodetic	ADI-M	MGRS			27.121028	10.008933		32RPF0000000000			32RPE0000099999																								Warning-Different
335	ADI-M	Geodetic	ADI-M	MGRS			27.110160	11.017486		32RQF0000000000			32RPE9999999999																								Warning-Different
336	ADI-M	Geodetic	ADI-M	MGRS			27.092062	12.025283		33RTV0501799880			33RTV0501699879																								Warning-Equivalent
337	ADI-M	Geodetic	ADI-M	MGRS			31.598453	5.838435		31RGE6932699158			31RGE6932699157																								Warning-Equivalent
338	ADI-M	Geodetic	ADI-M	MGRS			31.620192	6.891528		32RLL0000000000			32RKK9999999999																								Warning-Different
339	ADI-M	Geodetic	ADI-M	MGRS			31.633251	7.945536		32RML0000000000			32RML0000000000																								Warning-Equivalent
340	ADI-M	Geodetic	ADI-M	MGRS			31.637605	9.000000		32RNL0000000000			32RNK0000099999																								Warning-Different
341	ADI-M	Geodetic	ADI-M	MGRS			31.633251	10.054464		32RPL0000000000			32RNL9999900000																								Warning-Different
342	ADI-M	Geodetic	ADI-M	MGRS			31.620192	11.108472		32RQL0000000000			32RQK0000099999																								Warning-Different
343	ADI-M	Geodetic	ADI-M	MGRS			31.598453	12.161565		33RTE3067499158			33RTE3067399157																								Warning-Equivalent
344	ADI-M	Geodetic	ADI-M	MGRS			36.100952	5.667831		31SGK4017498153			31SGK4017398152																								Warning-Equivalent
345	ADI-M	Geodetic	ADI-M	MGRS			36.126697	6.777617		32SLR0000000000			32SLQ0000099999																								Warning-Different
346	ADI-M	Geodetic	ADI-M	MGRS			36.142163	7.888526		32SMR0000000000			32SMQ0000099999																								Warning-Different
